,Iteration,Log mean,Log std.,ID 1,ID 2
0,500,2.725817163474878,0.19512492222899797,-0.34442036116542546,0.9471550344179044
1,501,2.725817163474878,0.19512492222899797,-0.34442036116542546,0.9471550344179044
2,502,2.725817163474878,0.19512492222899797,-0.34442036116542546,0.9471550344179044
3,503,2.725817163474878,0.19512492222899797,-0.34442036116542546,0.9471550344179044
4,504,2.725817163474878,0.19512492222899797,-0.34442036116542546,0.9471550344179044
5,505,2.725817163474878,0.19512492222899797,-0.34442036116542546,0.9471550344179044
6,506,2.725817163474878,0.19512492222899797,-0.34442036116542546,0.9471550344179044
7,507,2.725817163474878,0.19512492222899797,-0.34442036116542546,0.9471550344179044
8,508,2.7287892301066616,0.19653795306616076,-0.3433739414156988,0.9407388704201386
9,509,2.7287892301066616,0.19653795306616076,-0.3433739414156988,0.9407388704201386
10,510,2.7287892301066616,0.19653795306616076,-0.3433739414156988,0.9407388704201386
11,511,2.7287892301066616,0.19653795306616076,-0.3433739414156988,0.9407388704201386
12,512,2.7287892301066616,0.19653795306616076,-0.3433739414156988,0.9407388704201386
13,513,2.7287892301066616,0.19653795306616076,-0.3433739414156988,0.9407388704201386
14,514,2.7287892301066616,0.19653795306616076,-0.3433739414156988,0.9407388704201386
15,515,2.7287892301066616,0.19653795306616076,-0.3433739414156988,0.9407388704201386
16,516,2.7287892301066616,0.19653795306616076,-0.3433739414156988,0.9407388704201386
17,517,2.74757856947551,0.202886490884938,-0.33415423514054726,0.9159235366064935
18,518,2.74757856947551,0.202886490884938,-0.33415423514054726,0.9159235366064935
19,519,2.74757856947551,0.202886490884938,-0.33415423514054726,0.9159235366064935
20,520,2.74757856947551,0.202886490884938,-0.33415423514054726,0.9159235366064935
21,521,2.74757856947551,0.202886490884938,-0.33415423514054726,0.9159235366064935
22,522,2.74757856947551,0.202886490884938,-0.33415423514054726,0.9159235366064935
23,523,2.7475931505606255,0.20065446049745533,-0.32937945285531867,0.9202761831528312
24,524,2.7475931505606255,0.20065446049745533,-0.32937945285531867,0.9202761831528312
25,525,2.7475931505606255,0.20065446049745533,-0.32937945285531867,0.9202761831528312
26,526,2.7343800171640527,0.20411394320327064,-0.35618266122391634,0.9678795480078375
27,527,2.7493546709825485,0.20605429124399394,-0.3416588164783331,0.9373296421337006
28,528,2.7493546709825485,0.20605429124399394,-0.3416588164783331,0.9373296421337006
29,529,2.7493546709825485,0.20605429124399394,-0.3416588164783331,0.9373296421337006
30,530,2.7493546709825485,0.20605429124399394,-0.3416588164783331,0.9373296421337006
31,531,2.7493546709825485,0.20605429124399394,-0.3416588164783331,0.9373296421337006
32,532,2.7529045899228684,0.20359414660364378,-0.33292189863077304,0.930137698594519
33,533,2.7529045899228684,0.20359414660364378,-0.33292189863077304,0.930137698594519
34,534,2.7529045899228684,0.20359414660364378,-0.33292189863077304,0.930137698594519
35,535,2.7300777101922558,0.20407484651571572,-0.3608708336780349,0.9727931359558566
36,536,2.7300777101922558,0.20407484651571572,-0.3608708336780349,0.9727931359558566
37,537,2.7300777101922558,0.20407484651571572,-0.3608708336780349,0.9727931359558566
38,538,2.7300777101922558,0.20407484651571572,-0.3608708336780349,0.9727931359558566
39,539,2.7300777101922558,0.20407484651571572,-0.3608708336780349,0.9727931359558566
40,540,2.7300777101922558,0.20407484651571572,-0.3608708336780349,0.9727931359558566
41,541,2.7300777101922558,0.20407484651571572,-0.3608708336780349,0.9727931359558566
42,542,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
43,543,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
44,544,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
45,545,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
46,546,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
47,547,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
48,548,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
49,549,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
50,550,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
51,551,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
52,552,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
53,553,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
54,554,2.7379461387311155,0.20541195491862507,-0.3540762540039904,0.9620698840184018
55,555,2.7259108629228384,0.19809528944071586,-0.34951577743783663,0.9580717821198232
56,556,2.7259108629228384,0.19809528944071586,-0.34951577743783663,0.9580717821198232
57,557,2.7259108629228384,0.19809528944071586,-0.34951577743783663,0.9580717821198232
58,558,2.7259108629228384,0.19809528944071586,-0.34951577743783663,0.9580717821198232
59,559,2.7259108629228384,0.19809528944071586,-0.34951577743783663,0.9580717821198232
60,560,2.7259108629228384,0.19809528944071586,-0.34951577743783663,0.9580717821198232
61,561,2.7259108629228384,0.19809528944071586,-0.34951577743783663,0.9580717821198232
62,562,2.729073097388434,0.20285779389937125,-0.3561930656325868,0.9542530937519151
63,563,2.729073097388434,0.20285779389937125,-0.3561930656325868,0.9542530937519151
64,564,2.729073097388434,0.20285779389937125,-0.3561930656325868,0.9542530937519151
65,565,2.729073097388434,0.20285779389937125,-0.3561930656325868,0.9542530937519151
66,566,2.729073097388434,0.20285779389937125,-0.3561930656325868,0.9542530937519151
67,567,2.729073097388434,0.20285779389937125,-0.3561930656325868,0.9542530937519151
68,568,2.729073097388434,0.20285779389937125,-0.3561930656325868,0.9542530937519151
69,569,2.729073097388434,0.20285779389937125,-0.3561930656325868,0.9542530937519151
70,570,2.729073097388434,0.20285779389937125,-0.3561930656325868,0.9542530937519151
71,571,2.7263021304060717,0.1992469874977503,-0.35693649161256774,0.9697094537951167
72,572,2.7329515252767496,0.2050073164214308,-0.3649852474517264,0.9943253438197501
73,573,2.747295418287449,0.20964783790769756,-0.3584277962193182,0.9792048594954471
74,574,2.747295418287449,0.20964783790769756,-0.3584277962193182,0.9792048594954471
75,575,2.7452313182002266,0.20487000440418865,-0.34183794571771453,0.9330817233892641
76,576,2.7452313182002266,0.20487000440418865,-0.34183794571771453,0.9330817233892641
77,577,2.7452313182002266,0.20487000440418865,-0.34183794571771453,0.9330817233892641
78,578,2.7452313182002266,0.20487000440418865,-0.34183794571771453,0.9330817233892641
79,579,2.7452313182002266,0.20487000440418865,-0.34183794571771453,0.9330817233892641
80,580,2.7379038286613824,0.2073746768481049,-0.3569523063481088,0.964494578957729
81,581,2.7379038286613824,0.2073746768481049,-0.3569523063481088,0.964494578957729
82,582,2.7379038286613824,0.2073746768481049,-0.3569523063481088,0.964494578957729
83,583,2.7379038286613824,0.2073746768481049,-0.3569523063481088,0.964494578957729
84,584,2.7356901468613604,0.20084108750941104,-0.3483520201524604,0.9540606098276339
85,585,2.7356901468613604,0.20084108750941104,-0.3483520201524604,0.9540606098276339
86,586,2.7356901468613604,0.20084108750941104,-0.3483520201524604,0.9540606098276339
87,587,2.7356901468613604,0.20084108750941104,-0.3483520201524604,0.9540606098276339
88,588,2.7356901468613604,0.20084108750941104,-0.3483520201524604,0.9540606098276339
89,589,2.7356901468613604,0.20084108750941104,-0.3483520201524604,0.9540606098276339
90,590,2.7137326685906222,0.19677536857962433,-0.3619887016236294,0.9670499856686717
91,591,2.7137326685906222,0.19677536857962433,-0.3619887016236294,0.9670499856686717
92,592,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
93,593,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
94,594,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
95,595,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
96,596,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
97,597,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
98,598,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
99,599,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
100,600,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
101,601,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
102,602,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
103,603,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
104,604,2.710744678265569,0.20076813204996785,-0.3751168143858826,0.9961412194051789
105,605,2.7108928769417022,0.19810285763910396,-0.3716185536095832,1.0035123243480513
106,606,2.7134292470799646,0.2000478856704198,-0.3672845359147844,0.9854604202686735
107,607,2.7134292470799646,0.2000478856704198,-0.3672845359147844,0.9854604202686735
108,608,2.7134292470799646,0.2000478856704198,-0.3672845359147844,0.9854604202686735
109,609,2.7134292470799646,0.2000478856704198,-0.3672845359147844,0.9854604202686735
110,610,2.7134292470799646,0.2000478856704198,-0.3672845359147844,0.9854604202686735
111,611,2.7134292470799646,0.2000478856704198,-0.3672845359147844,0.9854604202686735
112,612,2.7232598834377373,0.20409218259202672,-0.3652197725082203,0.9878571453007864
113,613,2.7232598834377373,0.20409218259202672,-0.3652197725082203,0.9878571453007864
114,614,2.7232598834377373,0.20409218259202672,-0.3652197725082203,0.9878571453007864
115,615,2.7232598834377373,0.20409218259202672,-0.3652197725082203,0.9878571453007864
116,616,2.7245012553633803,0.2081572932670404,-0.3700871858795438,0.9827264668262868
117,617,2.7245012553633803,0.2081572932670404,-0.3700871858795438,0.9827264668262868
118,618,2.7180262825333457,0.20537584267664838,-0.37191024633285175,0.9844289104354282
119,619,2.723739601833724,0.19857202070066252,-0.35539476995168073,0.9719004371950325
120,620,2.723739601833724,0.19857202070066252,-0.35539476995168073,0.9719004371950325
