INR,VKORC1 G alleles,CYP2C9 1 alleles,CYP2C9 2 alleles,Age,Dose
3.9744744,0.5,0.5,0.5,50.0,0.0
3.9809809,0.5,0.5,0.5,50.0,0.0
3.9874876,0.5,0.5,0.5,50.0,0.0
3.993994,0.5,0.5,0.5,50.0,0.0
4.0005007,0.5,0.5,0.5,50.0,0.0
4.007007,0.5,0.5,0.5,50.0,0.0
4.0135136,0.5,0.5,0.5,50.0,0.0
4.02002,0.5,0.5,0.5,50.0,0.0
4.0265265,0.5,0.5,0.5,50.0,0.0
4.033033,0.5,0.5,0.5,50.0,0.0
4.0395393,0.5,0.5,0.5,50.0,0.0
4.0460463,0.5,0.5,0.5,50.0,0.0
4.0525527,0.5,0.5,0.5,50.0,0.0
4.059059,0.5,0.5,0.5,50.0,0.0
4.0655656,0.5,0.5,0.5,50.0,0.0
4.072072,0.5,0.5,0.5,50.0,0.0
4.0785785,0.5,0.5,0.5,50.0,0.0
4.085085,0.5,0.5,0.5,50.0,0.0
4.0915914,0.5,0.5,0.5,50.0,0.0
4.0980983,0.5,0.5,0.5,50.0,0.0
4.1046047,0.5,0.5,0.5,50.0,0.0
4.111111,0.5,0.5,0.5,50.0,0.0
4.1176176,0.5,0.5,0.5,50.0,0.0
4.124124,0.5,0.5,0.5,50.0,0.0
4.1306305,0.5,0.5,0.5,50.0,0.0
4.137137,0.5,0.5,0.5,50.0,0.0
4.143644,0.5,0.5,0.5,50.0,0.0
4.1501503,0.5,0.5,0.5,50.0,0.0
4.1566567,0.5,0.5,0.5,50.0,0.0
4.163163,0.5,0.5,0.5,50.0,0.0
4.1696696,0.5,0.5,0.5,50.0,0.0
4.176176,0.5,0.5,0.5,50.0,0.0
4.1826825,0.5,0.5,0.5,50.0,0.0
4.189189,0.5,0.5,0.5,50.0,0.0
4.195696,0.5,0.5,0.5,50.0,0.0
4.2022023,0.5,0.5,0.5,50.0,0.0
4.208709,0.5,0.5,0.5,50.0,0.0
4.215215,0.5,0.5,0.5,50.0,0.0
4.2217216,0.5,0.5,0.5,50.0,0.0
4.228228,0.5,0.5,0.5,50.0,0.0
4.2347345,0.5,0.5,0.5,50.0,0.0
4.2412415,0.5,0.5,0.5,50.0,0.0
4.247748,0.5,0.5,0.5,50.0,0.0
4.2542543,0.5,0.5,0.5,50.0,0.0
4.260761,0.5,0.5,0.5,50.0,0.0
4.267267,0.5,0.5,0.5,50.0,0.0
4.2737737,0.5,0.5,0.5,50.0,0.0
4.28028,0.5,0.5,0.5,50.0,0.0
4.2867866,0.5,0.5,0.5,50.0,0.0
4.2932935,0.5,0.5,0.5,50.0,0.0
4.2998,0.5,0.5,0.5,50.0,5.0
4.3063064,0.5,0.5,0.5,50.0,5.0
4.312813,0.5,0.5,0.5,50.0,5.0
4.3193192,0.5,0.5,0.5,50.0,5.0
4.3258257,0.5,0.5,0.5,50.0,5.0
4.332332,0.5,0.5,0.5,50.0,5.0
4.338839,0.5,0.5,0.5,50.0,5.0
4.3453455,0.5,0.5,0.5,50.0,5.0
4.351852,0.5,0.5,0.5,50.0,5.0
4.3583584,0.5,0.5,0.5,50.0,5.0
4.364865,0.5,0.5,0.5,50.0,5.0
4.3713713,0.5,0.5,0.5,50.0,5.0
4.3778777,0.5,0.5,0.5,50.0,5.0
4.384384,0.5,0.5,0.5,50.0,5.0
4.390891,0.5,0.5,0.5,50.0,5.0
4.3973975,0.5,0.5,0.5,50.0,5.0
4.403904,0.5,0.5,0.5,50.0,5.0
4.4104104,0.5,0.5,0.5,50.0,5.0
4.416917,0.5,0.5,0.5,50.0,5.0
4.4234233,0.5,0.5,0.5,50.0,5.0
4.4299297,0.5,0.5,0.5,50.0,5.0
4.4364367,0.5,0.5,0.5,50.0,5.0
4.442943,0.5,0.5,0.5,50.0,5.0
4.4494495,0.5,0.5,0.5,50.0,5.0
4.455956,0.5,0.5,0.5,50.0,5.0
4.4624624,0.5,0.5,0.5,50.0,5.0
4.468969,0.5,0.5,0.5,50.0,5.0
4.4754753,0.5,0.5,0.5,50.0,5.0
4.4819818,0.5,0.5,0.5,50.0,5.0
4.4884887,0.5,0.5,0.5,50.0,5.0
4.494995,0.5,0.5,0.5,50.0,5.0
4.5015016,0.5,0.5,0.5,50.0,5.0
4.508008,0.5,0.5,0.5,50.0,5.0
4.5145144,0.5,0.5,0.5,50.0,5.0
4.521021,0.5,0.5,0.5,50.0,5.0
4.5275273,0.5,0.5,0.5,50.0,5.0
4.5340343,0.5,0.5,0.5,50.0,5.0
4.5405407,0.5,0.5,0.5,50.0,5.0
4.547047,0.5,0.5,0.5,50.0,5.0
4.5535536,0.5,0.5,0.5,50.0,5.0
4.56006,0.5,0.5,0.5,50.0,5.0
4.5665665,0.5,0.5,0.5,50.0,5.0
4.573073,0.5,0.5,0.5,50.0,5.0
4.5795794,0.5,0.5,0.5,50.0,5.0
4.5860863,0.5,0.5,0.5,50.0,5.0
4.5925927,0.5,0.5,0.5,50.0,5.0
4.599099,0.5,0.5,0.5,50.0,5.0
4.6056056,0.5,0.5,0.5,50.0,5.0
4.612112,0.5,0.5,0.5,50.0,5.0
4.6186185,0.5,0.5,0.5,50.0,5.0
4.625125,0.5,0.5,0.5,50.0,5.0
4.631632,0.5,0.5,0.5,50.0,5.0
4.6381383,0.5,0.5,0.5,50.0,5.0
4.6446447,0.5,0.5,0.5,50.0,5.0
4.651151,0.5,0.5,0.5,50.0,5.0
4.6576576,0.5,0.5,0.5,50.0,5.0
4.664164,0.5,0.5,0.5,50.0,5.0
4.6706705,0.5,0.5,0.5,50.0,5.0
4.677177,0.5,0.5,0.5,50.0,5.0
4.683684,0.5,0.5,0.5,50.0,5.0
4.6901903,0.5,0.5,0.5,50.0,5.0
4.6966968,0.5,0.5,0.5,50.0,5.0
4.703203,0.5,0.5,0.5,50.0,5.0
4.7097096,0.5,0.5,0.5,50.0,5.0
4.716216,0.5,0.5,0.5,50.0,5.0
4.7227225,0.5,0.5,0.5,50.0,5.0
4.7292295,0.5,0.5,0.5,50.0,5.0
4.735736,0.5,0.5,0.5,50.0,5.0
4.7422423,0.5,0.5,0.5,50.0,5.0
4.748749,0.5,0.5,0.5,50.0,5.0
4.755255,0.5,0.5,0.5,50.0,5.0
4.7617617,0.5,0.5,0.5,50.0,5.0
4.768268,0.5,0.5,0.5,50.0,5.0
4.7747746,0.5,0.5,0.5,50.0,5.0
4.7812815,0.5,0.5,0.5,50.0,5.0
4.787788,0.5,0.5,0.5,50.0,5.0
4.7942944,0.5,0.5,0.5,50.0,5.0
4.800801,0.5,0.5,0.5,50.0,5.0
4.8073072,0.5,0.5,0.5,50.0,5.0
4.8138137,0.5,0.5,0.5,50.0,5.0
4.82032,0.5,0.5,0.5,50.0,5.0
4.826827,0.5,0.5,0.5,50.0,5.0
4.8333335,0.5,0.5,0.5,50.0,5.0
4.83984,0.5,0.5,0.5,50.0,5.0
4.8463464,0.5,0.5,0.5,50.0,5.0
4.852853,0.5,0.5,0.5,50.0,5.0
4.8593593,0.5,0.5,0.5,50.0,5.0
4.8658657,0.5,0.5,0.5,50.0,5.0
4.872372,0.5,0.5,0.5,50.0,5.0
4.878879,0.5,0.5,0.5,50.0,5.0
4.8853855,0.5,0.5,0.5,50.0,5.0
4.891892,0.5,0.5,0.5,50.0,5.0
4.8983984,0.5,0.5,0.5,50.0,5.0
4.904905,0.5,0.5,0.5,50.0,5.0
4.9114113,0.5,0.5,0.5,50.0,5.0
4.9179177,0.5,0.5,0.5,50.0,5.0
4.9244246,0.5,0.5,0.5,50.0,5.0
4.930931,0.5,0.5,0.5,50.0,5.0
4.9374375,0.5,0.5,0.5,50.0,5.0
4.943944,0.5,0.5,0.5,50.0,5.0
4.9504504,0.5,0.5,0.5,50.0,5.0
4.956957,0.5,0.5,0.5,50.0,5.0
4.9634633,0.5,0.5,0.5,50.0,5.0
4.9699697,0.5,0.5,0.5,50.0,5.0
4.9764767,0.5,0.5,0.5,50.0,5.0
4.982983,0.5,0.5,0.5,50.0,5.0
4.9894896,0.5,0.5,0.5,50.0,5.0
4.995996,0.5,0.5,0.5,50.0,5.0
5.0025024,0.5,0.5,0.5,50.0,5.0
5.009009,0.5,0.5,0.5,50.0,5.0
5.0155153,0.5,0.5,0.5,50.0,5.0
5.0220222,0.5,0.5,0.5,50.0,5.0
5.0285287,0.5,0.5,0.5,50.0,5.0
5.035035,0.5,0.5,0.5,50.0,5.0
5.0415416,0.5,0.5,0.5,50.0,5.0
5.048048,0.5,0.5,0.5,50.0,5.0
5.0545545,0.5,0.5,0.5,50.0,5.0
5.061061,0.5,0.5,0.5,50.0,5.0
5.0675673,0.5,0.5,0.5,50.0,5.0
5.0740743,0.5,0.5,0.5,50.0,5.0
5.0805807,0.5,0.5,0.5,50.0,5.0
5.087087,0.5,0.5,0.5,50.0,5.0
5.0935936,0.5,0.5,0.5,50.0,5.0
5.1001,0.5,0.5,0.5,50.0,5.0
5.1066065,0.5,0.5,0.5,50.0,5.0
5.113113,0.5,0.5,0.5,50.0,5.0
5.11962,0.5,0.5,0.5,50.0,5.0
5.1261263,0.5,0.5,0.5,50.0,5.0
5.1326327,0.5,0.5,0.5,50.0,5.0
5.139139,0.5,0.5,0.5,50.0,5.0
5.1456456,0.5,0.5,0.5,50.0,5.0
5.152152,0.5,0.5,0.5,50.0,5.0
5.1586585,0.5,0.5,0.5,50.0,5.0
5.165165,0.5,0.5,0.5,50.0,5.0
5.171672,0.5,0.5,0.5,50.0,5.0
5.1781783,0.5,0.5,0.5,50.0,5.0
5.1846848,0.5,0.5,0.5,50.0,5.0
5.191191,0.5,0.5,0.5,50.0,5.0
5.1976976,0.5,0.5,0.5,50.0,5.0
5.204204,0.5,0.5,0.5,50.0,5.0
5.2107105,0.5,0.5,0.5,50.0,5.0
5.2172174,0.5,0.5,0.5,50.0,5.0
5.223724,0.5,0.5,0.5,50.0,5.0
5.2302303,0.5,0.5,0.5,50.0,5.0
5.236737,0.5,0.5,0.5,50.0,5.0
5.243243,0.5,0.5,0.5,50.0,5.0
5.2497497,0.5,0.5,0.5,50.0,5.0
5.256256,0.5,0.5,0.5,50.0,5.0
5.2627625,0.5,0.5,0.5,50.0,5.0
5.2692695,0.5,0.5,0.5,50.0,5.0
5.275776,0.5,0.5,0.5,50.0,5.0
5.2822824,0.5,0.5,0.5,50.0,5.0
5.288789,0.5,0.5,0.5,50.0,5.0
5.2952952,0.5,0.5,0.5,50.0,5.0
5.3018017,0.5,0.5,0.5,50.0,5.0
5.308308,0.5,0.5,0.5,50.0,5.0
5.314815,0.5,0.5,0.5,50.0,5.0
5.3213215,0.5,0.5,0.5,50.0,5.0
5.327828,0.5,0.5,0.5,50.0,5.0
5.3343344,0.5,0.5,0.5,50.0,5.0
5.340841,0.5,0.5,0.5,50.0,5.0
5.3473473,0.5,0.5,0.5,50.0,5.0
5.3538537,0.5,0.5,0.5,50.0,5.0
5.36036,0.5,0.5,0.5,50.0,5.0
5.366867,0.5,0.5,0.5,50.0,5.0
5.3733735,0.5,0.5,0.5,50.0,5.0
5.37988,0.5,0.5,0.5,50.0,5.0
5.3863864,0.5,0.5,0.5,50.0,5.0
5.392893,0.5,0.5,0.5,50.0,5.0
5.3993993,0.5,0.5,0.5,50.0,5.0
5.4059057,0.5,0.5,0.5,50.0,5.0
5.4124126,0.5,0.5,0.5,50.0,5.0
5.418919,0.5,0.5,0.5,50.0,5.0
5.4254255,0.5,0.5,0.5,50.0,5.0
5.431932,0.5,0.5,0.5,50.0,5.0
5.4384384,0.5,0.5,0.5,50.0,5.0
5.444945,0.5,0.5,0.5,50.0,5.0
5.4514513,0.5,0.5,0.5,50.0,5.0
5.4579577,0.5,0.5,0.5,50.0,5.0
5.4644647,0.5,0.5,0.5,50.0,5.0
5.470971,0.5,0.5,0.5,50.0,5.0
5.4774776,0.5,0.5,0.5,50.0,5.0
5.483984,0.5,0.5,0.5,50.0,5.0
5.4904904,0.5,0.5,0.5,50.0,5.0
5.496997,0.5,0.5,0.5,50.0,5.0
5.5035033,0.5,0.5,0.5,50.0,5.0
5.5100102,0.5,0.5,0.5,50.0,5.0
5.5165167,0.5,0.5,0.5,50.0,5.0
5.523023,0.5,0.5,0.5,50.0,5.0
5.5295296,0.5,0.5,0.5,50.0,5.0
5.536036,0.5,0.5,0.5,50.0,5.0
5.5425425,0.5,0.5,0.5,50.0,5.0
5.549049,0.5,0.5,0.5,50.0,5.0
5.5555553,0.5,0.5,0.5,50.0,5.0
5.5620623,0.5,0.5,0.5,50.0,5.0
5.5685687,0.5,0.5,0.5,50.0,5.0
5.575075,0.5,0.5,0.5,50.0,5.0
5.5815816,0.5,0.5,0.5,50.0,5.0
5.588088,0.5,0.5,0.5,50.0,5.0
5.5945945,0.5,0.5,0.5,50.0,5.0
5.601101,0.5,0.5,0.5,50.0,5.0
5.607608,0.5,0.5,0.5,50.0,5.0
5.6141143,0.5,0.5,0.5,50.0,5.0
5.6206207,0.5,0.5,0.5,50.0,5.0
5.627127,0.5,0.5,0.5,50.0,5.0
5.6336336,0.5,0.5,0.5,50.0,5.0
5.64014,0.5,0.5,0.5,50.0,5.0
5.6466465,0.5,0.5,0.5,50.0,5.0
5.653153,0.5,0.5,0.5,50.0,5.0
5.65966,0.5,0.5,0.5,50.0,5.0
5.6661663,0.5,0.5,0.5,50.0,5.0
5.6726727,0.5,0.5,0.5,50.0,5.0
5.679179,0.5,0.5,0.5,50.0,5.0
5.6856856,0.5,0.5,0.5,50.0,5.0
5.692192,0.5,0.5,0.5,50.0,5.0
5.6986985,0.5,0.5,0.5,50.0,5.0
5.7052054,0.5,0.5,0.5,50.0,5.0
5.711712,0.5,0.5,0.5,50.0,5.0
5.7182183,0.5,0.5,0.5,50.0,5.0
5.724725,0.5,0.5,0.5,50.0,5.0
5.731231,0.5,0.5,0.5,50.0,5.0
5.7377377,0.5,0.5,0.5,50.0,5.0
5.744244,0.5,0.5,0.5,50.0,5.0
5.7507505,0.5,0.5,0.5,50.0,5.0
5.7572575,0.5,0.5,0.5,50.0,5.0
5.763764,0.5,0.5,0.5,50.0,5.0
5.7702703,0.5,0.5,0.5,50.0,5.0
5.776777,0.5,0.5,0.5,50.0,5.0
5.783283,0.5,0.5,0.5,50.0,5.0
5.7897897,0.5,0.5,0.5,50.0,5.0
5.796296,0.5,0.5,0.5,50.0,5.0
5.802803,0.5,0.5,0.5,50.0,5.0
5.8093095,0.5,0.5,0.5,50.0,5.0
5.815816,0.5,0.5,0.5,50.0,5.0
5.8223224,0.5,0.5,0.5,50.0,5.0
5.828829,0.5,0.5,0.5,50.0,5.0
5.8353353,0.5,0.5,0.5,50.0,5.0
5.8418417,0.5,0.5,0.5,50.0,5.0
5.848348,0.5,0.5,0.5,50.0,5.0
5.854855,0.5,0.5,0.5,50.0,5.0
5.8613615,0.5,0.5,0.5,50.0,5.0
5.867868,0.5,0.5,0.5,50.0,5.0
5.8743744,0.5,0.5,0.5,50.0,5.0
5.880881,0.5,0.5,0.5,50.0,5.0
5.8873873,0.5,0.5,0.5,50.0,5.0
5.8938937,0.5,0.5,0.5,50.0,5.0
5.9004006,0.5,0.5,0.5,50.0,5.0
5.906907,0.5,0.5,0.5,50.0,5.0
5.9134135,0.5,0.5,0.5,50.0,5.0
5.91992,0.5,0.5,0.5,50.0,5.0
5.9264264,0.5,0.5,0.5,50.0,5.0
5.932933,0.5,0.5,0.5,50.0,5.0
5.9394393,0.5,0.5,0.5,50.0,5.0
5.9459457,0.5,0.5,0.5,50.0,5.0
5.9524527,0.5,0.5,0.5,50.0,5.0
5.958959,0.5,0.5,0.5,50.0,5.0
5.9654655,0.5,0.5,0.5,50.0,5.0
5.971972,0.5,0.5,0.5,50.0,5.0
5.9784784,0.5,0.5,0.5,50.0,5.0
5.984985,0.5,0.5,0.5,50.0,5.0
5.9914913,0.5,0.5,0.5,50.0,5.0
5.9979978,0.5,0.5,0.5,50.0,5.0
6.0045047,0.5,0.5,0.5,50.0,5.0
6.011011,0.5,0.5,0.5,50.0,5.0
6.0175176,0.5,0.5,0.5,50.0,5.0
6.024024,0.5,0.5,0.5,50.0,5.0
6.0305305,0.5,0.5,0.5,50.0,5.0
6.037037,0.5,0.5,0.5,50.0,5.0
6.0435433,0.5,0.5,0.5,50.0,5.0
6.0500503,0.5,0.5,0.5,50.0,5.0
6.0565567,0.5,0.5,0.5,50.0,5.0
6.063063,0.5,0.5,0.5,50.0,5.0
6.0695696,0.5,0.5,0.5,50.0,5.0
6.076076,0.5,0.5,0.5,50.0,5.0
6.0825825,0.5,0.5,0.5,50.0,5.0
6.089089,0.5,0.5,0.5,50.0,5.0
6.0955954,0.5,0.5,0.5,50.0,5.0
6.1021023,0.5,0.5,0.5,50.0,5.0
6.1086087,0.5,0.5,0.5,50.0,5.0
6.115115,0.5,0.5,0.5,50.0,5.0
6.1216216,0.5,0.5,0.5,50.0,5.0
6.128128,0.5,0.5,0.5,50.0,5.0
6.1346345,0.5,0.5,0.5,50.0,5.0
6.141141,0.5,0.5,0.5,50.0,5.0
6.147648,0.5,0.5,0.5,50.0,5.0
6.1541543,0.5,0.5,0.5,50.0,5.0
6.1606607,0.5,0.5,0.5,50.0,5.0
6.167167,0.5,0.5,0.5,50.0,5.0
6.1736736,0.5,0.5,0.5,50.0,5.0
6.18018,0.5,0.5,0.5,50.0,5.0
6.1866865,0.5,0.5,0.5,50.0,5.0
6.193193,0.5,0.5,0.5,50.0,5.0
6.1997,0.5,0.5,0.5,50.0,5.0
6.2062063,0.5,0.5,0.5,50.0,5.0
6.212713,0.5,0.5,0.5,50.0,5.0
6.219219,0.5,0.5,0.5,50.0,5.0
6.2257257,0.5,0.5,0.5,50.0,5.0
6.232232,0.5,0.5,0.5,50.0,5.0
6.2387385,0.5,0.5,0.5,50.0,5.0
6.2452455,0.5,0.5,0.5,50.0,5.0
6.251752,0.5,0.5,0.5,50.0,5.0
6.2582583,0.5,0.5,0.5,50.0,5.0
6.264765,0.5,0.5,0.5,50.0,5.0
6.271271,0.5,0.5,0.5,50.0,5.0
6.2777777,0.5,0.5,0.5,50.0,5.0
6.284284,0.5,0.5,0.5,50.0,5.0
6.2907906,0.5,0.5,0.5,50.0,5.0
6.2972975,0.5,0.5,0.5,50.0,5.0
6.303804,0.5,0.5,0.5,50.0,5.0
6.3103104,0.5,0.5,0.5,50.0,5.0
6.316817,0.5,0.5,0.5,50.0,5.0
6.3233232,0.5,0.5,0.5,50.0,5.0
6.3298297,0.5,0.5,0.5,50.0,5.0
6.336336,0.5,0.5,0.5,50.0,5.0
6.342843,0.5,0.5,0.5,50.0,5.0
6.3493495,0.5,0.5,0.5,50.0,5.0
6.355856,0.5,0.5,0.5,50.0,5.0
6.3623624,0.5,0.5,0.5,50.0,5.0
6.368869,0.5,0.5,0.5,50.0,5.0
6.3753753,0.5,0.5,0.5,50.0,5.0
6.3818817,0.5,0.5,0.5,50.0,5.0
6.388388,0.5,0.5,0.5,50.0,5.0
6.394895,0.5,0.5,0.5,50.0,5.0
6.4014015,0.5,0.5,0.5,50.0,5.0
6.407908,0.5,0.5,0.5,50.0,5.0
6.4144144,0.5,0.5,0.5,50.0,5.0
6.420921,0.5,0.5,0.5,50.0,5.0
6.4274273,0.5,0.5,0.5,50.0,5.0
6.4339337,0.5,0.5,0.5,50.0,5.0
6.4404407,0.5,0.5,0.5,50.0,5.0
6.446947,0.5,0.5,0.5,50.0,5.0
6.4534535,0.5,0.5,0.5,50.0,5.0
6.45996,0.5,0.5,0.5,50.0,5.0
6.4664664,0.5,0.5,0.5,50.0,5.0
6.472973,0.5,0.5,0.5,50.0,5.0
6.4794793,0.5,0.5,0.5,50.0,5.0
6.4859858,0.5,0.5,0.5,50.0,5.0
6.4924927,0.5,0.5,0.5,50.0,5.0
6.498999,0.5,0.5,0.5,50.0,5.0
6.5055056,0.5,0.5,0.5,50.0,5.0
6.512012,0.5,0.5,0.5,50.0,0.0
6.5185184,0.5,0.5,0.5,50.0,0.0
6.525025,0.5,0.5,0.5,50.0,0.0
6.5315313,0.5,0.5,0.5,50.0,0.0
6.5380383,0.5,0.5,0.5,50.0,0.0
6.5445447,0.5,0.5,0.5,50.0,0.0
6.551051,0.5,0.5,0.5,50.0,0.0
6.5575576,0.5,0.5,0.5,50.0,0.0
6.564064,0.5,0.5,0.5,50.0,0.0
6.5705705,0.5,0.5,0.5,50.0,0.0
6.577077,0.5,0.5,0.5,50.0,0.0
6.5835834,0.5,0.5,0.5,50.0,0.0
6.5900903,0.5,0.5,0.5,50.0,0.0
6.5965967,0.5,0.5,0.5,50.0,0.0
6.603103,0.5,0.5,0.5,50.0,0.0
6.6096096,0.5,0.5,0.5,50.0,0.0
6.616116,0.5,0.5,0.5,50.0,0.0
6.6226225,0.5,0.5,0.5,50.0,0.0
6.629129,0.5,0.5,0.5,50.0,0.0
6.635636,0.5,0.5,0.5,50.0,0.0
6.6421423,0.5,0.5,0.5,50.0,0.0
6.6486487,0.5,0.5,0.5,50.0,0.0
6.655155,0.5,0.5,0.5,50.0,0.0
6.6616616,0.5,0.5,0.5,50.0,0.0
6.668168,0.5,0.5,0.5,50.0,0.0
6.6746745,0.5,0.5,0.5,50.0,0.0
6.681181,0.5,0.5,0.5,50.0,0.0
6.687688,0.5,0.5,0.5,50.0,0.0
6.6941943,0.5,0.5,0.5,50.0,0.0
6.7007008,0.5,0.5,0.5,50.0,0.0
6.707207,0.5,0.5,0.5,50.0,0.0
6.7137136,0.5,0.5,0.5,50.0,0.0
6.72022,0.5,0.5,0.5,50.0,0.0
6.7267265,0.5,0.5,0.5,50.0,0.0
6.7332335,0.5,0.5,0.5,50.0,0.0
6.73974,0.5,0.5,0.5,50.0,0.0
6.7462463,0.5,0.5,0.5,50.0,0.0
6.752753,0.5,0.5,0.5,50.0,0.0
6.759259,0.5,0.5,0.5,50.0,0.0
6.7657657,0.5,0.5,0.5,50.0,0.0
6.772272,0.5,0.5,0.5,50.0,0.0
6.7787786,0.5,0.5,0.5,50.0,0.0
6.7852855,0.5,0.5,0.5,50.0,0.0
6.791792,0.5,0.5,0.5,50.0,0.0
6.7982984,0.5,0.5,0.5,50.0,0.0
6.804805,0.5,0.5,0.5,50.0,0.0
6.8113112,0.5,0.5,0.5,50.0,0.0
6.8178177,0.5,0.5,0.5,50.0,0.0
6.824324,0.5,0.5,0.5,50.0,0.0
6.830831,0.5,0.5,0.5,50.0,0.0
6.8373375,0.5,0.5,0.5,50.0,0.0
6.843844,0.5,0.5,0.5,50.0,0.0
6.8503504,0.5,0.5,0.5,50.0,0.0
6.856857,0.5,0.5,0.5,50.0,0.0
6.8633633,0.5,0.5,0.5,50.0,0.0
6.8698697,0.5,0.5,0.5,50.0,0.0
6.876376,0.5,0.5,0.5,50.0,0.0
6.882883,0.5,0.5,0.5,50.0,0.0
6.8893895,0.5,0.5,0.5,50.0,0.0
6.895896,0.5,0.5,0.5,50.0,0.0
6.9024024,0.5,0.5,0.5,50.0,0.0
6.908909,0.5,0.5,0.5,50.0,0.0
6.9154153,0.5,0.5,0.5,50.0,0.0
6.9219217,0.5,0.5,0.5,50.0,0.0
6.9284286,0.5,0.5,0.5,50.0,0.0
6.934935,0.5,0.5,0.5,50.0,0.0
6.9414415,0.5,0.5,0.5,50.0,0.0
6.947948,0.5,0.5,0.5,50.0,0.0
6.9544544,0.5,0.5,0.5,50.0,0.0
6.960961,0.5,0.5,0.5,50.0,0.0
6.9674673,0.5,0.5,0.5,50.0,0.0
6.9739738,0.5,0.5,0.5,50.0,0.0
6.9804807,0.5,0.5,0.5,50.0,0.0
6.986987,0.5,0.5,0.5,50.0,0.0
6.9934936,0.5,0.5,0.5,50.0,0.0
7.0,0.5,0.5,0.5,50.0,0.0
0.5,1.0,1.0,0.0,50.0,21.5
0.5065065,1.0,1.0,0.0,50.0,21.5
0.513013,1.0,1.0,0.0,50.0,21.5
0.5195195,1.0,1.0,0.0,50.0,21.5
0.526026,1.0,1.0,0.0,50.0,21.5
0.5325325,1.0,1.0,0.0,50.0,21.5
0.539039,1.0,1.0,0.0,50.0,21.5
0.5455455,1.0,1.0,0.0,50.0,21.5
0.5520521,1.0,1.0,0.0,50.0,21.5
0.5585586,1.0,1.0,0.0,50.0,21.5
0.5650651,1.0,1.0,0.0,50.0,21.5
0.5715716,1.0,1.0,0.0,50.0,21.5
0.5780781,1.0,1.0,0.0,50.0,21.5
0.5845846,1.0,1.0,0.0,50.0,21.5
0.5910911,1.0,1.0,0.0,50.0,21.5
0.5975976,1.0,1.0,0.0,50.0,21.5
0.6041041,1.0,1.0,0.0,50.0,21.5
0.6106106,1.0,1.0,0.0,50.0,21.5
0.6171171,1.0,1.0,0.0,50.0,21.5
0.6236236,1.0,1.0,0.0,50.0,21.5
0.6301301,1.0,1.0,0.0,50.0,21.5
0.6366366,1.0,1.0,0.0,50.0,21.5
0.6431431,1.0,1.0,0.0,50.0,21.5
0.6496496,1.0,1.0,0.0,50.0,21.5
0.6561562,1.0,1.0,0.0,50.0,21.5
0.6626627,1.0,1.0,0.0,50.0,21.5
0.6691692,1.0,1.0,0.0,50.0,21.5
0.6756757,1.0,1.0,0.0,50.0,21.5
0.6821822,1.0,1.0,0.0,50.0,21.5
0.6886887,1.0,1.0,0.0,50.0,21.5
0.6951952,1.0,1.0,0.0,50.0,21.5
0.7017017,1.0,1.0,0.0,50.0,21.5
0.7082082,1.0,1.0,0.0,50.0,21.5
0.7147147,1.0,1.0,0.0,50.0,21.5
0.7212212,1.0,1.0,0.0,50.0,21.5
0.7277277,1.0,1.0,0.0,50.0,21.5
0.7342342,1.0,1.0,0.0,50.0,21.5
0.7407407,1.0,1.0,0.0,50.0,21.5
0.7472472,1.0,1.0,0.0,50.0,21.5
0.7537538,1.0,1.0,0.0,50.0,21.5
0.7602603,1.0,1.0,0.0,50.0,21.5
0.7667668,1.0,1.0,0.0,50.0,21.5
0.7732733,1.0,1.0,0.0,50.0,21.5
0.7797798,1.0,1.0,0.0,50.0,21.5
0.7862863,1.0,1.0,0.0,50.0,21.5
0.7927928,1.0,1.0,0.0,50.0,21.5
0.7992993,1.0,1.0,0.0,50.0,21.5
0.8058058,1.0,1.0,0.0,50.0,21.5
0.8123123,1.0,1.0,0.0,50.0,21.5
0.8188188,1.0,1.0,0.0,50.0,21.5
0.8253253,1.0,1.0,0.0,50.0,21.5
0.8318318,1.0,1.0,0.0,50.0,21.5
0.8383383,1.0,1.0,0.0,50.0,21.5
0.8448448,1.0,1.0,0.0,50.0,21.5
0.8513514,1.0,1.0,0.0,50.0,21.5
0.8578579,1.0,1.0,0.0,50.0,21.5
0.8643644,1.0,1.0,0.0,50.0,21.5
0.8708709,1.0,1.0,0.0,50.0,21.5
0.8773774,1.0,1.0,0.0,50.0,21.5
0.8838839,1.0,1.0,0.0,50.0,21.5
0.8903904,1.0,1.0,0.0,50.0,21.5
0.8968969,1.0,1.0,0.0,50.0,21.5
0.9034034,1.0,1.0,0.0,50.0,21.5
0.9099099,1.0,1.0,0.0,50.0,21.5
0.9164164,1.0,1.0,0.0,50.0,21.5
0.9229229,1.0,1.0,0.0,50.0,21.5
0.9294294,1.0,1.0,0.0,50.0,21.5
0.9359359,1.0,1.0,0.0,50.0,21.5
0.9424424,1.0,1.0,0.0,50.0,21.5
0.9489489,1.0,1.0,0.0,50.0,21.5
0.9554555,1.0,1.0,0.0,50.0,21.5
0.961962,1.0,1.0,0.0,50.0,21.5
0.9684685,1.0,1.0,0.0,50.0,21.5
0.974975,1.0,1.0,0.0,50.0,21.5
0.9814815,1.0,1.0,0.0,50.0,21.5
0.987988,1.0,1.0,0.0,50.0,21.5
0.9944945,1.0,1.0,0.0,50.0,21.5
1.001001,1.0,1.0,0.0,50.0,21.5
1.0075076,1.0,1.0,0.0,50.0,21.5
